Alingsås;37 221;4 087;37 499;3 934;37 776;3 791;38 041;3 898;38 343;3 975;38 602;4 060;17 732;4 147;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,39 %;95,06 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;87,07 %;77,47 %;85,17 %;76,31 %;85,22 %;79,29 %;99,99 %;99,97 %;100,00 %;100,00 %;99,98 %;100,00 %;100,00 %;100,00 %;64,22 %;54,47 %;72,16 %;61,92 %;81,67 %;66,82 %;51,97 %;38,59 %;18,46 %;19,34 %;17,89 %;20,65 %;22,48 %;23,40 %;41,08 %;33,38 %;46,68 %;42,34 %;54,78 %;39,76 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bengtsfors;9 891;1 927;9 835;1 746;9 785;1 635;9 674;1 700;9 582;1 711;9 547;1 667;5 043;1 634;99,99 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;87,24 %;73,85 %;99,35 %;97,71 %;99,88 %;99,69 %;99,96 %;99,71 %;99,91 %;99,77 %;99,80 %;99,34 %;100,00 %;100,00 %;73,71 %;54,59 %;77,20 %;60,65 %;77,76 %;66,24 %;95,17 %;91,24 %;99,72 %;99,24 %;99,50 %;98,50 %;99,86 %;99,63 %;33,70 %;25,01 %;35,52 %;27,41 %;49,59 %;37,03 %;0,00 %;0,00 %;8,00 %;6,01 %;14,34 %;9,66 %;15,98 %;11,65 %;17,85 %;13,15 %;22,78 %;16,86 %;36,35 %;26,81 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bollebygd;8 248;1 187;8 269;1 037;8 401;860;8 381;887;8 540;967;8 591;1 023;3 510;1 055;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;94,02 %;87,87 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;75,05 %;60,49 %;75,12 %;62,10 %;75,62 %;66,74 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;29,67 %;22,13 %;34,21 %;25,71 %;46,13 %;28,25 %;5,29 %;7,58 %;0,77 %;1,64 %;2,51 %;2,79 %;11,81 %;7,44 %;12,99 %;7,03 %;13,35 %;8,21 %;16,18 %;8,25 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Borås;101 467;9 360;102 434;8 975;103 273;8 763;104 087;9 015;104 845;9 310;105 970;9 391;51 219;9 807;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;98,11 %;95,07 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;89,82 %;82,47 %;85,09 %;80,88 %;86,38 %;83,53 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;74,76 %;69,08 %;78,71 %;72,59 %;91,90 %;86,18 %;53,93 %;46,71 %;34,67 %;28,30 %;36,62 %;31,31 %;40,88 %;35,67 %;44,73 %;35,22 %;46,64 %;39,80 %;59,44 %;50,65 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dals-Ed;4 768;1 092;4 713;1 006;4 678;858;4 666;892;4 652;893;4 726;898;2 350;827;98,97 %;97,44 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;83,81 %;70,51 %;96,29 %;93,14 %;98,01 %;94,99 %;99,81 %;99,33 %;99,81 %;99,89 %;99,83 %;99,78 %;100,00 %;100,00 %;73,09 %;52,20 %;69,87 %;49,80 %;70,31 %;56,18 %;78,68 %;68,61 %;99,42 %;99,66 %;98,33 %;97,33 %;99,87 %;99,52 %;19,95 %;20,94 %;36,84 %;36,75 %;47,74 %;45,34 %;23,03 %;12,82 %;4,39 %;2,39 %;4,13 %;2,91 %;5,51 %;4,04 %;11,18 %;12,09 %;27,95 %;28,73 %;39,06 %;38,45 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Essunga;5 625;1 217;5 600;1 105;5 564;875;5 494;917;5 504;961;5 496;977;2 484;915;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;93,49 %;88,33 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;73,83 %;56,53 %;74,16 %;54,39 %;74,73 %;58,29 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;22,24 %;28,20 %;42,98 %;54,96 %;64,90 %;70,16 %;19,06 %;9,61 %;2,18 %;2,53 %;3,20 %;4,23 %;3,88 %;5,34 %;14,88 %;22,06 %;36,95 %;48,41 %;54,71 %;61,86 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Falköping;31 350;4 424;31 417;3 932;31 512;3 554;31 688;3 624;31 688;3 740;31 980;3 751;15 230;3 580;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;94,54 %;86,14 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;84,57 %;64,15 %;85,03 %;65,39 %;84,14 %;68,23 %;99,97 %;99,94 %;99,97 %;99,97 %;99,99 %;100,00 %;100,00 %;100,00 %;57,47 %;47,25 %;66,27 %;59,64 %;77,41 %;66,79 %;41,54 %;22,58 %;27,93 %;15,36 %;28,91 %;18,26 %;34,37 %;24,39 %;37,48 %;30,61 %;43,13 %;42,42 %;56,50 %;51,09 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Färgelanda;6 756;1 330;6 703;1 190;6 666;1 003;6 617;1 021;6 561;1 036;6 529;1 071;3 119;1 012;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;88,90 %;76,99 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,95 %;99,81 %;100,00 %;100,00 %;75,30 %;53,38 %;75,52 %;54,29 %;75,16 %;57,43 %;96,36 %;92,16 %;99,44 %;98,36 %;99,68 %;99,16 %;99,94 %;99,70 %;24,86 %;14,77 %;41,48 %;44,35 %;49,79 %;46,34 %;17,13 %;6,54 %;7,77 %;2,44 %;15,27 %;5,88 %;15,54 %;7,25 %;16,43 %;7,14 %;33,31 %;37,16 %;38,76 %;37,15 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Grästorp;5 854;990;5 854;886;5 772;751;5 667;759;5 634;787;5 638;792;2 580;757;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;94,55 %;92,32 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;76,55 %;62,63 %;76,05 %;63,09 %;78,26 %;69,91 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;34,40 %;31,89 %;41,59 %;38,13 %;72,33 %;62,22 %;11,34 %;11,72 %;2,94 %;7,79 %;7,17 %;15,31 %;8,15 %;15,94 %;13,76 %;18,68 %;21,69 %;25,38 %;25,50 %;33,16 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gullspång;5 368;884;5 333;802;5 289;707;5 249;718;5 219;742;5 183;744;2 717;709;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;94,19 %;87,78 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;71,52 %;55,77 %;71,54 %;57,98 %;71,70 %;62,23 %;87,88 %;79,11 %;100,00 %;100,00 %;100,00 %;99,87 %;100,00 %;100,00 %;27,28 %;20,35 %;31,41 %;22,72 %;61,91 %;44,71 %;0,00 %;0,00 %;0,09 %;0,12 %;4,67 %;2,69 %;4,82 %;2,65 %;6,57 %;3,50 %;6,71 %;5,51 %;19,76 %;18,62 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Göteborg;498 747;41 664;505 807;41 585;512 202;43 123;518 706;44 707;524 518;47 013;531 740;48 149;265 901;52 710;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;98,78 %;98,51 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;93,71 %;93,43 %;93,11 %;92,72 %;98,00 %;97,99 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,98 %;96,99 %;97,98 %;97,93 %;99,76 %;99,66 %;75,12 %;76,20 %;66,18 %;60,79 %;70,74 %;62,80 %;75,93 %;72,42 %;77,17 %;73,15 %;78,24 %;74,93 %;89,46 %;81,40 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Götene;13 057;1 676;13 155;1 554;13 195;1 360;13 101;1 386;13 057;1 448;12 997;1 483;5 789;1 003;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;90,47 %;78,16 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;75,40 %;59,79 %;79,04 %;72,72 %;81,23 %;76,62 %;99,97 %;99,93 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;45,33 %;42,20 %;50,82 %;48,28 %;60,68 %;61,81 %;12,67 %;11,34 %;5,50 %;9,72 %;9,95 %;14,56 %;14,00 %;21,57 %;20,85 %;27,21 %;26,71 %;32,91 %;32,25 %;38,78 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Herrljunga;9 297;1 735;9 365;1 566;9 330;1 382;9 298;1 410;9 296;1 436;9 288;1 443;4 306;1 327;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;92,68 %;85,53 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;74,14 %;56,08 %;74,14 %;57,15 %;74,12 %;58,97 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;43,73 %;32,59 %;56,22 %;50,17 %;73,66 %;65,34 %;24,26 %;11,82 %;9,97 %;5,11 %;18,93 %;9,55 %;20,43 %;10,35 %;26,30 %;20,96 %;35,85 %;39,09 %;44,87 %;46,42 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hjo;8 831;1 207;8 885;1 148;8 862;998;8 818;1 040;8 845;1 050;8 818;1 078;4 153;811;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;98,26 %;94,37 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;88,93 %;75,56 %;89,30 %;78,31 %;89,28 %;81,06 %;99,81 %;99,42 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;40,89 %;36,38 %;47,01 %;43,32 %;75,29 %;63,63 %;61,14 %;38,44 %;11,28 %;9,93 %;23,00 %;20,64 %;24,19 %;22,60 %;26,58 %;24,86 %;30,96 %;29,41 %;40,43 %;26,39 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Härryda;33 420;2 967;33 867;2 967;34 333;2 820;34 731;2 928;35 093;3 091;35 611;3 098;13 878;3 509;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,43 %;96,06 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;83,27 %;77,59 %;82,81 %;77,99 %;85,97 %;83,26 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;72,67 %;63,35 %;75,86 %;68,33 %;89,83 %;84,75 %;16,90 %;14,26 %;17,92 %;10,75 %;22,12 %;13,62 %;27,90 %;18,00 %;30,60 %;21,06 %;35,63 %;27,28 %;53,69 %;43,97 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karlsborg;6 792;825;6 786;792;6 754;691;6 725;711;6 700;731;6 758;722;3 498;676;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,48 %;94,06 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;89,65 %;74,67 %;89,91 %;76,39 %;89,90 %;80,03 %;92,92 %;84,11 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;37,31 %;29,14 %;44,84 %;39,20 %;57,49 %;41,72 %;53,02 %;35,15 %;13,22 %;10,23 %;15,86 %;14,18 %;24,45 %;20,11 %;34,46 %;25,99 %;42,13 %;36,29 %;55,89 %;39,50 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kungälv;40 225;4 227;40 683;4 142;41 199;3 763;41 493;3 921;41 709;4 134;42 066;4 241;18 028;4 508;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,58 %;94,68 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;90,02 %;85,26 %;91,11 %;88,68 %;95,52 %;94,84 %;99,95 %;99,92 %;100,00 %;100,00 %;99,97 %;99,98 %;100,00 %;100,00 %;77,05 %;80,43 %;79,24 %;82,55 %;93,43 %;92,64 %;60,07 %;55,07 %;50,67 %;50,05 %;52,63 %;51,98 %;56,24 %;57,92 %;58,48 %;58,93 %;59,26 %;61,00 %;69,13 %;61,62 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lerum;38 006;3 195;38 233;3 141;38 519;3 082;38 721;3 208;39 005;3 383;39 242;3 451;15 577;3 719;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,04 %;97,21 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;84,08 %;80,69 %;85,23 %;81,28 %;88,30 %;85,30 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;62,59 %;57,67 %;68,99 %;65,14 %;85,99 %;81,34 %;10,45 %;9,83 %;11,52 %;9,14 %;14,34 %;10,80 %;15,68 %;12,13 %;17,06 %;14,10 %;32,60 %;28,51 %;49,93 %;41,09 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lidköping;37 897;4 428;37 970;4 117;38 033;3 751;38 180;3 826;38 248;3 984;38 402;3 988;18 068;3 808;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,61 %;92,30 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;83,25 %;69,76 %;79,88 %;70,61 %;90,58 %;84,14 %;97,51 %;96,79 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;74,34 %;67,77 %;77,10 %;70,19 %;88,63 %;81,20 %;61,58 %;36,07 %;37,82 %;23,88 %;40,78 %;33,32 %;44,65 %;36,83 %;60,16 %;53,56 %;61,65 %;56,19 %;69,44 %;61,92 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lilla Edet;12 848;1 363;12 792;1 292;12 601;1 074;12 559;1 109;12 594;1 167;12 837;1 178;5 964;1 251;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,05 %;92,44 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;83,06 %;70,29 %;83,16 %;71,44 %;83,76 %;76,16 %;99,98 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;30,15 %;27,42 %;31,43 %;28,44 %;64,64 %;50,28 %;22,84 %;18,20 %;13,03 %;14,32 %;16,24 %;16,67 %;16,90 %;17,04 %;20,27 %;18,85 %;22,58 %;20,88 %;26,31 %;18,94 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lysekil;14 661;1 521;14 537;1 460;14 523;1 273;14 400;1 324;14 398;1 370;14 371;1 389;7 478;1 401;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,18 %;94,54 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;82,97 %;72,85 %;83,26 %;75,00 %;98,88 %;97,25 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;65,44 %;57,52 %;65,26 %;57,02 %;96,23 %;92,72 %;26,43 %;19,20 %;17,19 %;7,40 %;20,73 %;10,76 %;25,18 %;13,75 %;23,54 %;12,26 %;25,05 %;14,04 %;50,51 %;35,90 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mariestad;23 860;2 329;23 835;2 151;23 777;1 946;23 768;2 056;23 775;2 107;23 898;2 146;12 016;2 126;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;90,31 %;80,85 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;84,18 %;69,39 %;88,90 %;77,82 %;89,05 %;81,96 %;99,97 %;99,95 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;54,38 %;46,23 %;54,17 %;48,23 %;85,76 %;71,59 %;38,47 %;31,17 %;18,76 %;16,36 %;21,50 %;18,55 %;29,41 %;25,92 %;32,54 %;28,76 %;37,36 %;35,09 %;51,58 %;33,82 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mark;33 797;4 782;33 811;4 301;33 837;3 806;33 776;3 938;33 749;4 117;33 744;4 196;14 913;4 224;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;91,31 %;85,95 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;74,47 %;60,85 %;74,70 %;62,26 %;80,53 %;70,78 %;99,99 %;100,00 %;100,00 %;100,00 %;99,96 %;99,93 %;99,99 %;99,98 %;36,12 %;27,08 %;39,13 %;29,53 %;62,19 %;46,19 %;17,46 %;10,39 %;9,09 %;4,21 %;10,20 %;5,23 %;15,06 %;7,41 %;14,05 %;7,21 %;14,86 %;8,60 %;29,48 %;16,26 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mellerud;9 451;1 838;9 272;1 631;9 190;1 396;9 085;1 443;8 963;1 460;8 905;1 459;4 522;1 360;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;84,56 %;70,08 %;100,00 %;100,00 %;100,00 %;99,93 %;100,00 %;100,00 %;99,93 %;99,79 %;99,90 %;99,73 %;100,00 %;100,00 %;70,75 %;47,17 %;74,46 %;54,51 %;75,20 %;59,17 %;98,69 %;97,09 %;99,84 %;99,52 %;99,84 %;99,52 %;99,87 %;99,49 %;31,96 %;22,81 %;35,96 %;26,11 %;45,42 %;31,10 %;16,62 %;7,29 %;4,38 %;2,51 %;4,54 %;3,44 %;7,06 %;6,24 %;8,19 %;7,53 %;9,43 %;9,18 %;18,42 %;12,21 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Munkedal;10 232;1 726;10 235;1 576;10 170;1 317;10 213;1 355;10 162;1 403;10 195;1 419;4 674;1 392;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;87,02 %;74,74 %;100,00 %;100,00 %;99,96 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;66,59 %;51,39 %;66,71 %;53,68 %;84,29 %;73,35 %;99,12 %;98,23 %;99,68 %;99,50 %;99,99 %;100,00 %;100,00 %;100,00 %;41,31 %;52,03 %;52,43 %;60,89 %;89,45 %;89,87 %;9,46 %;5,62 %;5,32 %;2,28 %;11,65 %;10,25 %;20,48 %;28,63 %;28,02 %;43,19 %;36,85 %;51,23 %;46,77 %;62,36 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mölndal;60 594;5 152;61 155;5 095;61 703;5 117;62 169;5 469;62 343;5 510;62 639;5 581;27 816;5 817;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,41 %;99,18 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;92,55 %;89,91 %;88,51 %;87,05 %;95,26 %;95,04 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;92,27 %;91,78 %;95,17 %;94,46 %;98,27 %;97,73 %;56,07 %;51,75 %;43,88 %;34,92 %;50,27 %;40,88 %;52,55 %;48,03 %;53,75 %;50,38 %;57,25 %;53,56 %;75,37 %;65,27 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Orust;15 326;2 403;15 307;2 275;15 220;1 922;15 128;2 056;15 081;2 126;15 034;2 192;6 867;2 328;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;94,84 %;93,42 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;72,03 %;65,50 %;72,11 %;65,49 %;92,54 %;92,35 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;30,87 %;23,89 %;35,63 %;27,10 %;72,43 %;63,83 %;7,93 %;2,46 %;2,63 %;0,84 %;7,31 %;2,81 %;9,18 %;3,70 %;9,22 %;4,37 %;9,92 %;5,66 %;18,28 %;7,39 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Partille;33 924;2 441;34 561;2 368;35 319;2 421;35 764;2 550;36 115;2 698;36 436;2 765;15 180;2 924;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,84 %;99,84 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;93,88 %;94,35 %;91,49 %;93,12 %;97,22 %;97,32 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;93,55 %;91,66 %;95,75 %;94,94 %;99,60 %;99,35 %;63,72 %;63,33 %;42,77 %;35,73 %;55,30 %;42,83 %;60,38 %;47,96 %;60,96 %;49,44 %;58,04 %;47,34 %;79,65 %;66,24 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
